record_id,buyer_risk_score,buyer_payment_history,supplier_reliability,production_delay_days,shipment_delay_days,payment_delay_days,inventory_age_days,deterioration,invoice_dispute_flag,duplicate_financing_flag,source_confidence,stage_progress,advance_rate_requested,financing_utilization,demand_volatility,order_value,adverse_outcome
H087938,0.21073,0.91224,0.80042,0.0,0.0,1.16,0.0,0,1,0,0.56877,0.42857,0.65334,0.56533,0.37558,58391.47,0
H087939,0.11815,0.63498,0.85533,16.08,3.61,20.75,5.99,0,0,0,0.73262,1.0,0.81812,0.39344,0.05573,1334549.21,0
H087940,0.22422,0.85251,0.81418,9.68,5.05,1.9,11.51,0,0,0,0.57619,0.28571,0.68372,0.58822,0.29725,637496.62,1
H087941,0.07173,0.76024,0.76984,7.81,1.49,0.0,20.8,0,0,0,0.85985,0.28571,0.531,0.82336,0.67678,71740.47,0
H087942,0.21487,0.87047,0.49245,0.0,1.77,3.92,5.35,0,1,0,0.88328,0.71429,0.77746,0.68956,0.40514,1376985.75,0
H087943,0.48327,0.95273,0.90355,4.98,0.0,0.0,15.94,0,0,0,0.74994,0.28571,0.35347,0.55695,0.21533,127497.98,0
H087944,0.27529,0.9773,0.96513,11.28,0.04,3.06,20.21,0,0,0,0.83062,0.71429,0.49511,0.48926,0.28831,844337.01,0
H087945,0.21904,0.87188,0.95177,6.36,0.0,2.28,9.08,0,0,0,0.93087,0.14286,0.5884,0.54632,0.28598,420920.37,0
H087946,0.19952,0.81695,0.79535,4.96,1.92,5.38,26.22,0,0,0,0.98506,0.0,0.56299,0.94728,0.15599,479987.95,0
H087947,0.39018,0.49713,0.47006,0.96,2.99,0.0,4.0,1,0,0,0.8016,0.85714,0.87655,0.54143,0.10369,615364.92,0
H087948,0.43392,0.72708,0.95116,5.81,5.74,0.0,13.7,0,0,0,0.75594,0.85714,0.7031,0.23478,0.40409,881716.35,0
H087949,0.22335,0.97026,0.76386,7.63,2.78,1.66,38.12,0,0,0,0.74344,1.0,0.49588,0.51096,0.20269,558431.44,0
H087950,0.32796,0.78761,0.76523,1.12,2.51,11.65,28.23,0,0,0,0.96117,0.57143,0.47618,0.56373,0.25176,204451.94,1
H087951,0.18016,0.90924,0.95842,1.19,0.0,0.0,2.47,0,0,0,0.97122,0.42857,0.74716,0.87526,0.41761,548442.57,0
H087952,0.23829,0.5386,0.76337,11.76,2.8,1.19,15.0,0,1,0,0.93249,0.0,0.24048,0.14202,0.3154,746629.7,1
H087953,0.46238,0.93969,0.60702,10.63,3.33,7.57,23.59,0,0,0,0.65322,0.57143,0.52749,0.29136,0.38159,359870.96,0
H087954,0.10344,0.73891,0.64073,5.99,2.11,0.0,19.93,0,0,0,0.76695,0.42857,0.63261,0.78513,0.30528,627007.42,0
H087955,0.21707,0.8344,0.88088,0.0,0.0,0.33,8.21,0,0,0,0.97482,0.57143,0.40825,0.70261,0.22163,754037.64,0
H087956,0.28034,0.80502,0.81714,6.36,4.92,0.0,10.51,0,0,0,0.95227,0.42857,0.86656,0.41547,0.29632,125446.48,0
H087957,0.20177,0.94046,0.52278,8.02,4.68,7.18,20.63,0,0,0,0.72161,0.14286,0.82897,0.62416,0.26306,857277.83,1
H087958,0.097,0.77479,0.73263,3.09,5.44,0.0,0.0,0,0,0,0.77903,0.42857,0.67045,0.74255,0.08586,831048.2,0
H087959,0.30556,0.83449,0.81507,0.96,1.52,6.6,29.69,0,0,0,0.83795,1.0,0.58684,0.72674,0.31195,170720.05,1
H087960,0.41441,0.98866,0.80048,0.0,6.0,13.68,10.47,0,0,1,0.73012,0.14286,0.75978,0.63856,0.27354,381642.11,1
H087961,0.50493,0.86151,0.96182,4.98,2.49,7.12,22.67,0,0,0,0.95471,0.57143,0.3433,0.0,0.45741,478626.02,1
H087962,0.20383,0.70357,0.96515,7.95,4.48,0.0,32.16,0,0,0,0.73264,0.42857,0.56887,0.45678,0.20172,1696400.7,0
H087963,0.40292,0.69743,0.8797,0.34,1.72,8.83,40.71,0,0,0,0.84067,0.85714,0.69123,0.06236,0.57804,939372.39,0
H087964,0.23431,0.71313,0.7938,11.41,1.27,1.88,35.37,0,0,0,0.96032,0.85714,0.82237,0.50602,0.1096,152103.27,0
H087965,0.10121,0.66439,0.76628,1.94,1.17,14.12,54.92,0,0,0,0.74029,0.28571,0.59697,0.26105,0.23031,173092.26,1
H087966,0.58307,0.5546,0.75657,13.18,1.17,7.37,7.34,0,0,0,0.73268,0.28571,0.80752,0.46368,0.14695,533596.15,1
H087967,0.22482,0.72259,0.91194,3.63,9.31,0.0,24.78,1,0,0,0.96143,0.85714,0.61712,0.40197,0.67127,430118.24,1
H087968,0.19737,0.44245,0.92454,2.74,0.0,10.6,13.25,0,0,0,0.90202,0.28571,0.73866,0.83979,0.26164,176498.79,1
H087969,0.38796,0.47417,0.93013,3.23,4.24,4.24,45.2,0,0,0,0.84229,0.14286,0.68213,0.83686,0.25176,98827.16,1
H087970,0.36068,0.94836,0.77309,4.96,0.0,0.0,6.67,0,0,0,0.86918,0.14286,0.61329,0.5748,0.19335,207740.53,0
H087971,0.26637,0.79111,0.57598,5.71,0.47,1.13,30.11,0,0,0,0.85369,0.71429,0.82108,0.61829,0.44425,4708083.13,0
H087972,0.50089,0.85368,0.53622,5.88,4.28,21.56,5.78,0,0,0,0.63295,0.57143,0.51143,0.51825,0.07574,101171.08,0
H087973,0.40023,0.69427,0.86198,0.83,1.01,0.0,38.37,1,0,0,0.94386,0.85714,0.37917,0.77374,0.36572,724738.74,1
H087974,0.27568,0.70767,0.5634,3.1,1.53,1.0,7.43,0,0,0,0.89548,0.71429,0.44324,0.66312,0.32705,465269.05,0
H087975,0.28405,0.84246,0.59522,0.72,0.0,0.0,30.75,0,0,0,0.80905,0.28571,0.49771,0.0,0.2862,1815018.4,0
H087976,0.3843,0.70798,0.89171,9.15,0.0,0.0,27.86,0,0,0,0.74329,0.0,0.46142,0.53951,0.12697,744856.57,0
H087977,0.48912,0.70558,0.70011,4.03,0.0,6.12,29.29,0,0,0,0.67071,0.42857,0.24186,0.73204,0.04792,235226.48,0
H087978,0.07082,0.7462,0.88233,2.88,6.79,10.04,19.3,0,0,0,1.0,0.71429,0.67535,1.0,0.09589,748516.9,0
H087979,0.54324,0.75775,0.88467,0.0,0.0,7.4,0.0,0,0,0,0.60295,0.0,0.64015,1.0,0.2962,432214.52,1
H087980,0.60853,0.92214,0.75979,6.75,1.08,0.0,9.08,0,0,1,0.90231,1.0,0.66756,0.31192,0.29758,1271728.48,0
H087981,0.33241,0.82458,0.61509,3.37,7.24,15.25,6.8,0,0,0,0.73897,0.85714,0.66552,0.55439,0.44449,939719.86,1
H087982,0.57266,0.66579,0.72354,6.4,9.11,18.84,20.17,0,0,0,0.6957,0.85714,0.579,0.29138,0.48328,499019.14,1
H087983,0.26958,0.68727,0.61325,3.08,5.81,0.0,13.02,0,0,0,1.0,0.42857,0.6076,0.42415,0.2729,550632.12,1
H087984,0.03954,0.93893,0.91206,12.78,6.09,3.17,3.44,0,0,0,0.91311,0.28571,0.56103,0.8401,0.23646,1884747.11,0
H087985,0.08682,0.65563,0.73638,4.48,3.48,3.56,0.0,0,0,0,0.86127,1.0,0.78342,0.73678,0.0,115272.47,0
H087986,0.27917,0.96363,0.66211,0.0,4.22,1.0,16.78,0,0,0,0.65243,0.85714,0.44118,0.56239,0.31678,594522.02,0
H087987,0.10934,0.90386,0.67158,0.93,1.25,0.0,0.0,0,0,0,0.81952,0.28571,0.58623,0.90582,0.35555,1584967.14,0
H087988,0.69417,0.79946,0.72483,0.0,0.0,7.47,19.63,0,1,0,0.7057,0.85714,0.47972,0.4511,0.49766,1842896.45,1
H087989,0.22775,0.84036,0.98119,7.2,6.92,8.73,45.21,0,0,0,0.68613,0.14286,0.47296,0.46573,0.15287,465658.38,1
H087990,0.19687,0.94409,0.54393,10.66,0.0,0.76,15.08,0,0,0,0.64688,0.71429,0.95,0.85104,0.40022,367167.13,1
H087991,0.23909,0.69092,0.77326,0.0,0.73,7.24,6.77,0,0,0,1.0,0.42857,0.66568,0.45376,0.39963,477452.05,0
H087992,0.40109,0.65281,0.82716,6.84,0.0,2.55,28.51,1,0,0,0.91697,0.28571,0.6291,0.31232,0.53473,1615549.98,1
H087993,0.29172,0.6897,0.70844,0.0,0.0,18.66,19.96,0,1,0,0.9763,0.57143,0.63204,0.23067,0.35673,246077.93,0
H087994,0.2147,0.74858,0.703,1.58,2.08,0.0,3.19,0,0,0,0.90113,0.0,0.62536,0.51117,0.27896,144167.79,0
H087995,0.32823,0.60181,0.87016,5.43,0.0,15.54,0.0,0,0,0,0.89372,0.71429,0.62744,0.38429,0.39267,211247.46,1
H087996,0.19043,0.35854,0.63955,0.76,0.31,0.0,12.08,0,0,0,0.78312,0.0,0.17357,0.57075,0.52999,1026264.7,1
H087997,0.23785,0.71467,0.58524,1.58,4.32,8.81,3.12,0,0,0,0.90429,0.85714,0.69491,0.76489,0.5197,1857872.36,0
H087998,0.16942,0.9113,0.92246,0.0,1.52,0.0,15.11,0,0,0,0.81804,1.0,0.60132,0.53565,0.45315,156345.84,0
H087999,0.05855,0.95265,0.58381,5.52,0.0,16.68,12.46,0,0,0,0.81746,0.42857,0.73522,0.61661,0.44073,859744.32,0
H088000,0.09258,0.62967,0.77174,0.34,3.93,4.69,0.0,0,0,0,0.83175,0.14286,0.7382,0.44361,0.54036,619136.33,1
H088001,0.04863,0.70673,0.78653,3.34,0.0,4.28,0.0,0,0,0,0.90352,0.28571,0.85913,0.16615,0.45797,507139.24,0
H088002,0.42768,0.68412,0.74274,0.0,0.89,0.0,18.57,0,0,0,0.93522,1.0,0.5534,0.44463,0.23253,360672.11,0
H088003,0.68553,0.90808,0.70996,5.82,2.95,4.85,16.48,0,0,0,0.80748,0.57143,0.15772,0.60657,0.33941,449000.44,0
H088004,0.35647,0.7605,0.83187,2.64,0.04,11.11,0.0,1,0,1,0.77727,0.57143,0.78521,0.39912,0.13355,712384.25,1
H088005,0.19129,0.88523,0.80689,4.05,6.0,11.13,18.9,0,0,0,0.84361,0.28571,0.3505,0.22568,0.29929,77461.53,0
H088006,0.49276,0.96245,0.91576,0.0,0.0,0.0,21.08,0,0,0,0.85178,0.42857,0.72864,0.85126,0.89597,264315.7,0
H088007,0.1178,0.84434,0.80656,2.72,1.02,0.39,24.29,0,0,0,0.98065,0.42857,0.39891,0.69589,0.32793,461088.8,0
H088008,0.57676,0.76444,0.66981,2.68,3.79,0.0,2.21,0,0,0,0.68765,0.85714,0.85249,0.3769,0.3261,559375.73,0
H088009,0.15302,0.6189,0.83938,0.0,4.81,4.66,28.78,0,0,0,0.75661,0.14286,0.76499,0.26922,0.36948,428834.52,0
H088010,0.28943,0.76917,0.92935,3.4,4.92,0.0,25.03,1,0,0,0.77441,0.28571,0.45798,0.33972,0.55459,219858.64,0
H088011,0.20404,0.7104,0.85321,2.09,2.08,0.0,14.7,0,0,0,0.82973,0.42857,0.87344,0.61334,0.0,361662.34,0
H088012,0.1786,0.64894,0.66007,11.55,7.56,15.72,10.67,0,0,0,0.98155,1.0,0.5155,0.61111,0.55352,354712.02,0
H088013,0.70072,0.73796,0.42172,5.36,0.0,0.0,4.19,0,0,0,0.73589,0.85714,0.6865,0.4591,0.32715,706155.35,0
H088014,0.37905,0.76604,0.80507,0.32,3.35,0.0,26.97,0,0,0,0.87032,0.14286,0.93893,0.60792,0.1259,104227.67,0
H088015,0.04996,0.94536,0.71207,0.0,7.79,7.59,10.03,0,0,0,0.69476,0.28571,0.64792,0.42944,0.22575,238921.81,0
H088016,0.14144,0.77069,0.70583,7.84,4.56,0.0,41.25,0,0,0,0.6729,0.57143,0.72283,0.3651,0.0,344086.2,0
H088017,0.34877,0.9607,0.64279,4.93,0.0,0.0,3.35,0,0,0,0.85901,0.28571,0.72544,0.83554,0.38467,207704.22,0
H088018,0.21042,0.85028,0.73892,16.19,2.61,0.0,22.48,0,0,0,0.83897,0.71429,0.2849,0.26793,0.5965,514728.71,0
H088019,0.24449,0.8829,0.76936,8.22,0.48,0.72,11.77,0,0,0,0.76901,0.28571,0.37918,0.40946,0.35207,417425.84,0
H088020,0.25855,0.74556,0.78815,7.72,3.28,0.0,15.98,0,0,0,0.76025,0.14286,0.67722,0.62461,0.36562,347062.86,1
H088021,0.66129,0.63513,0.77593,0.0,2.84,0.0,0.0,0,0,0,0.7896,0.57143,0.4172,0.56377,0.23336,167170.55,1
H088022,0.29684,0.73205,0.90872,1.31,2.73,8.7,6.92,0,0,0,0.68626,0.28571,0.67937,0.28721,0.40221,124938.92,0
H088023,0.17752,0.94978,0.47848,4.64,0.0,5.47,7.5,0,0,0,1.0,0.71429,0.51717,0.60394,0.3897,179829.03,0
H088024,0.56815,0.78167,0.62129,0.0,0.0,0.0,31.45,1,0,0,0.77136,0.85714,0.57735,0.20321,0.5862,355499.92,0
H088025,0.17121,0.47409,0.90215,0.0,0.81,2.49,12.26,0,0,0,0.91715,0.85714,0.60123,0.509,0.15278,345303.16,0
H088026,0.05672,0.93333,0.8398,7.81,1.71,2.09,10.89,0,0,1,0.96559,0.28571,0.69788,0.56967,0.142,578503.56,0
H088027,0.27004,0.7034,0.84739,4.72,7.91,4.53,24.18,0,0,0,0.66381,0.71429,0.41346,0.3522,0.15797,396112.17,0
H088028,0.08848,0.66471,0.63191,1.52,4.91,4.2,0.0,0,0,0,0.85684,0.71429,0.95,0.4896,0.29435,300987.58,0
H088029,0.25203,0.81247,0.88421,9.58,2.44,2.84,0.0,0,0,0,0.90947,0.0,0.51246,0.21717,0.28946,215096.13,0
H088030,0.34026,0.83476,0.9174,13.51,0.65,0.0,35.32,0,0,0,0.7417,0.14286,0.51107,0.71815,0.18912,769962.22,1
H088031,0.08755,0.88919,0.86627,0.23,2.26,2.04,3.52,0,0,0,0.86847,0.85714,0.59078,0.41689,0.57199,92715.86,0
H088032,0.20263,0.72811,0.91422,4.08,5.13,13.67,24.89,0,0,0,0.80388,1.0,0.78447,0.45743,0.5987,282555.45,0
H088033,0.30799,0.72148,0.82546,2.64,2.87,0.0,0.0,0,0,0,0.60394,0.57143,0.61627,0.57319,0.25906,72422.4,0
H088034,0.26964,0.91428,0.62453,1.83,4.02,13.88,28.36,0,0,0,0.76818,0.28571,0.22344,0.13287,0.0,576583.84,1
H088035,0.21556,0.91999,0.70585,0.0,0.0,10.66,29.84,0,0,0,0.81936,0.28571,0.82248,0.00481,0.22935,1024469.04,0
H088036,0.13272,0.79329,0.67979,9.75,4.03,0.0,6.93,0,0,0,1.0,0.71429,0.80127,0.68284,0.41945,484089.93,0
H088037,0.28902,0.54904,0.65166,4.87,4.09,0.0,14.03,0,0,0,0.77596,1.0,0.34563,0.67421,0.16747,722563.08,0
H088038,0.21964,0.98161,0.627,0.0,5.08,13.13,5.18,0,0,0,0.59026,0.85714,0.78367,0.14673,0.2879,191647.12,0
H088039,0.14008,0.73348,0.7713,0.0,3.02,3.19,43.83,0,0,0,0.63376,0.14286,0.72608,0.62424,0.29283,460098.39,0
H088040,0.15434,0.68844,0.78407,3.98,6.35,7.46,47.67,0,0,0,0.76377,0.42857,0.16769,0.52921,0.59401,170892.02,0
H088041,0.32867,0.93064,0.93914,6.3,3.42,0.0,7.22,0,0,0,0.96477,0.28571,0.60872,0.64152,0.28297,387532.77,0
H088042,0.18794,0.84025,0.83529,4.99,3.25,0.85,5.55,0,0,0,0.97303,1.0,0.68343,0.51881,0.47028,387173.42,0
H088043,0.05661,0.15343,0.75025,3.45,4.22,2.49,40.81,0,0,0,1.0,0.42857,0.70619,0.42472,0.27939,136829.61,1
H088044,0.21495,0.82127,0.83352,0.0,0.72,0.96,21.17,0,1,0,0.65682,0.28571,0.77044,0.43526,0.22399,983296.22,0
H088045,0.26872,0.80808,0.9273,6.17,1.31,0.0,8.38,0,0,0,0.62967,0.57143,0.5039,0.48877,0.44251,126144.65,1
H088046,0.47191,0.70269,0.81073,4.18,5.82,1.14,39.73,0,0,0,0.91601,0.57143,0.60254,0.61956,0.54038,347482.23,1
H088047,0.63719,0.84138,0.6743,0.51,0.0,7.16,32.75,0,0,0,0.74244,0.0,0.59688,0.83807,0.37784,1193129.67,0
H088048,0.19901,0.72816,0.73434,0.0,3.51,0.0,0.0,1,0,0,0.82929,0.85714,0.34429,0.19682,0.22085,469862.91,0
H088049,0.44751,0.78933,0.61256,0.0,8.87,9.57,31.38,0,0,0,0.90405,0.42857,0.46137,1.0,0.51582,1686202.79,1
H088050,0.22052,0.95559,0.71208,2.4,0.23,5.74,5.56,0,0,0,0.72886,0.42857,0.70211,0.2667,0.23158,203198.59,0
H088051,0.18933,0.94939,0.62392,0.08,5.85,1.94,38.5,0,0,0,0.80788,0.28571,0.24263,0.48901,0.75562,496457.56,0
H088052,0.24836,0.86708,0.60665,0.0,0.68,12.95,8.64,0,1,0,0.98547,0.28571,0.86408,0.49887,0.13272,1013091.26,1
H088053,0.07615,0.81937,0.73209,2.39,4.27,0.37,13.3,0,0,0,0.75506,0.14286,0.69884,0.32187,0.339,981340.16,0
H088054,0.70809,0.67783,0.69523,5.91,0.26,0.0,0.0,0,0,0,0.91339,1.0,0.47689,0.79686,0.31185,198203.85,1
H088055,0.62115,0.63849,0.46457,6.04,0.0,0.0,27.78,0,0,0,0.95382,1.0,0.70339,0.49271,0.20005,370580.24,0
H088056,0.18414,0.64932,0.97391,0.0,5.88,3.62,2.47,0,0,0,0.76215,0.14286,0.36956,0.43443,0.24198,152245.22,1
H088057,0.30921,0.72025,0.54549,5.25,0.79,9.03,32.79,0,0,0,0.78441,0.85714,0.54651,0.64765,0.0,1542815.94,1
H088058,0.2666,0.57641,0.73556,8.09,4.41,0.0,42.43,0,0,0,0.74724,1.0,0.65779,0.758,0.21663,307895.52,1
H088059,0.09768,0.94278,0.95437,2.26,0.17,13.05,0.0,0,0,0,0.94654,1.0,0.70647,0.37649,0.34745,245169.18,0
H088060,0.20978,0.60347,0.96324,6.64,1.37,4.76,24.48,0,1,0,0.73495,0.28571,0.73361,0.33181,0.37492,637363.73,0
H088061,0.27128,0.64495,0.70243,0.0,6.45,10.67,19.44,0,0,0,0.71182,0.42857,0.58452,0.78015,0.20849,690021.6,1
H088062,0.21049,0.69756,0.78714,0.0,0.0,16.73,32.19,0,0,0,0.88573,0.71429,0.56033,0.69519,0.27605,321566.38,0
H088063,0.21841,0.95614,0.86603,18.24,0.0,0.0,37.76,0,0,0,0.91626,1.0,0.43976,0.05211,0.41774,197009.96,1
H088064,0.31695,0.74673,0.71,7.85,0.44,0.29,28.75,0,0,0,0.65562,0.42857,0.8591,0.56467,0.21547,148203.67,0
H088065,0.48104,0.88652,0.8665,0.06,3.74,5.28,0.0,0,1,0,0.82744,0.14286,0.48576,0.54055,0.29213,514975.72,1
H088066,0.48011,0.85457,0.7264,0.0,2.66,7.58,24.43,0,1,0,1.0,0.42857,0.66535,0.57415,0.25259,440090.46,1
H088067,0.14226,0.62234,0.95487,3.72,0.03,0.0,60.47,0,1,0,0.67203,0.71429,0.7516,0.52124,0.0,203555.61,0
H088068,0.11741,0.85573,0.58719,0.0,7.49,1.31,41.71,0,0,0,0.72128,0.14286,0.48832,0.28648,0.42558,820142.42,1
H088069,0.2148,0.85363,0.8818,4.38,0.0,4.23,0.0,0,0,0,1.0,0.28571,0.63578,0.29112,0.1713,436761.97,0
H088070,0.44548,0.98026,0.5192,9.57,1.53,2.96,0.0,0,0,0,0.98184,0.14286,0.36849,0.5155,0.03477,1002464.03,0
H088071,0.11649,0.73489,0.51282,1.29,6.27,0.0,17.77,0,0,0,0.98923,0.14286,0.68395,0.68546,0.28187,286043.61,1
H088072,0.058,0.90531,0.84316,0.0,0.0,5.71,31.92,0,0,0,0.97711,1.0,0.68469,0.56171,0.37482,151089.81,0
H088073,0.15119,0.67935,0.88021,0.67,0.0,0.0,24.83,1,0,0,0.87295,0.28571,0.46181,0.37052,0.40737,2739959.37,0
H088074,0.4112,0.71818,0.72046,0.02,0.47,14.13,1.56,0,1,0,0.79946,0.28571,0.58619,0.74691,0.48827,1028245.94,0
H088075,0.34155,0.91086,0.73328,1.82,0.0,4.03,39.75,0,0,0,0.89442,0.57143,0.47481,0.6728,0.54971,556397.26,0
H088076,0.17014,0.58207,0.67135,8.7,0.57,0.0,0.0,0,0,0,0.82782,0.85714,0.51834,0.73176,0.26551,209463.78,0
H088077,0.55429,0.93999,0.59622,3.28,0.06,8.51,25.74,0,0,0,0.72505,0.71429,0.74693,0.60352,0.26829,702953.28,1
H088078,0.25389,0.85614,0.91138,4.65,0.0,10.15,24.26,0,0,0,0.79094,0.85714,0.95,0.25615,0.256,1166117.86,0
H088079,0.44733,0.83149,0.91743,5.82,3.58,0.0,17.19,0,0,0,0.87444,0.0,0.45248,0.18039,0.19688,163280.22,1
H088080,0.10912,0.91248,0.79325,0.0,7.43,2.54,24.54,0,0,0,0.93557,0.85714,0.61544,0.75371,0.27947,2374062.36,0
H088081,0.1,0.98292,0.92917,9.92,0.0,1.28,26.76,0,0,0,1.0,0.14286,0.40896,0.27969,0.0,470068.63,0
H088082,0.05933,0.83892,0.72842,0.0,3.33,11.85,35.67,0,0,0,0.63087,0.85714,0.83243,0.1508,0.12954,563479.41,0
H088083,0.10888,0.90808,0.52344,6.13,0.58,0.79,0.0,0,0,0,1.0,0.85714,0.53961,0.6905,0.39937,363623.04,0
H088084,0.46357,0.94875,0.46521,1.95,5.17,3.13,20.32,0,0,0,0.88142,0.57143,0.53877,0.56361,0.29365,186798.21,0
H088085,0.45758,0.96163,0.59345,2.75,8.39,12.96,13.81,0,0,0,0.76884,1.0,0.23973,0.75187,0.20675,534443.62,0
H088086,0.19375,0.71678,0.81499,4.2,0.0,0.15,4.99,0,0,0,0.75449,0.57143,0.6351,0.74367,0.51112,645936.08,0
H088087,0.39008,0.95901,0.89365,4.09,6.73,0.0,11.12,0,0,1,0.85674,0.28571,0.65623,0.58568,0.13443,142788.62,0
H088088,0.09618,0.72402,0.55757,0.0,2.56,4.83,9.84,0,0,0,0.97378,0.0,0.90782,0.44351,0.46105,362690.79,0
H088089,0.46591,0.845,0.90729,0.0,1.34,0.0,6.16,0,0,0,0.90902,0.14286,0.52047,0.77554,0.26666,143718.09,0
H088090,0.40106,0.78372,0.81959,0.0,0.0,1.1,13.2,0,0,0,1.0,0.85714,0.48068,0.39428,0.38541,340338.6,0
H088091,0.09829,0.88317,0.56936,9.65,0.0,9.22,17.52,0,1,0,0.95575,0.57143,0.95,0.40267,0.23305,507811.38,0
H088092,0.68368,0.88292,0.67974,7.23,0.0,6.18,0.0,0,0,0,0.66827,1.0,0.68397,0.50461,0.53056,468425.82,1
H088093,0.14797,0.89117,0.77421,0.35,0.0,0.17,9.2,1,0,0,0.91893,0.14286,0.31206,0.23565,0.0,619503.76,0
H088094,0.00981,0.75764,0.82757,8.97,3.54,9.53,23.67,0,0,0,1.0,0.0,0.54753,0.72907,0.46955,1110320.78,0
H088095,0.44203,0.53738,0.61914,3.1,0.07,0.0,30.57,1,0,0,0.6917,0.71429,0.47525,0.65905,0.38934,450534.07,1
H088096,0.1255,0.8164,0.73009,8.02,1.05,0.24,20.18,0,0,0,0.92045,0.57143,0.65825,0.7098,0.30416,518352.5,1
H088097,0.36265,0.92158,0.34429,4.48,4.29,1.44,0.0,0,0,1,0.81545,0.28571,0.43263,0.85794,0.4609,222324.03,1
H088098,0.19319,0.70817,0.70564,6.32,0.0,6.32,7.4,0,1,0,0.84895,0.14286,0.56394,0.58131,0.27387,240059.62,0
H088099,0.05814,0.79016,0.85749,10.95,0.0,10.27,22.57,0,0,0,0.96185,0.42857,0.95,0.41444,0.30875,131542.06,0
H088100,0.03781,0.81185,0.8203,2.48,0.0,5.13,7.67,0,0,0,0.78816,0.28571,0.74759,0.77142,0.28801,939997.12,0
H088101,0.36395,0.52794,0.92143,5.38,0.0,7.0,34.62,0,0,0,0.68845,1.0,0.48208,0.62586,0.30386,332915.88,0
H088102,0.02313,0.93767,0.71959,9.16,3.05,0.0,22.01,1,1,0,1.0,0.14286,0.79529,0.22676,0.21039,1244582.97,0
H088103,0.13745,0.63383,0.85046,0.0,4.15,6.16,19.89,0,0,0,0.76708,0.0,0.42293,0.48834,0.26061,288979.98,0
H088104,0.41362,0.85682,0.86203,4.39,1.77,1.68,0.0,0,0,0,0.89675,0.57143,0.78754,0.71228,0.13027,144117.29,0
H088105,0.29234,0.76213,0.90423,5.32,0.0,3.05,5.37,0,0,0,1.0,1.0,0.6403,0.30248,0.30136,1032420.3,0
H088106,0.19472,0.97892,0.74574,4.42,4.65,0.0,28.24,0,0,0,0.9705,0.28571,0.35878,1.0,0.50235,654218.0,0
H088107,0.6088,0.77885,0.8172,3.93,0.0,0.0,2.83,0,0,0,0.8147,0.42857,0.64189,0.49085,0.63162,268961.69,0
H088108,0.30956,0.77387,0.60398,0.0,0.0,10.41,32.37,0,0,0,0.90168,0.57143,0.89846,0.74231,0.18872,52056.12,1
H088109,0.1702,0.56822,0.91452,0.0,3.54,0.0,12.11,0,1,0,1.0,0.71429,0.84261,0.6622,0.41399,325215.09,0
H088110,0.33004,0.75334,0.70922,3.17,0.0,2.97,0.0,0,0,0,0.548,0.14286,0.4877,0.37713,0.2202,2533199.77,0
H088111,0.15148,0.82088,0.83913,0.0,0.0,9.81,0.0,0,0,0,0.89389,0.85714,0.75921,0.76626,0.37454,222231.43,0
H088112,0.21498,0.77806,0.87606,6.17,0.31,0.0,24.95,1,0,0,0.95527,1.0,0.93863,0.43701,0.35858,2040859.42,1
H088113,0.40623,0.60695,0.82633,0.0,2.89,0.0,36.07,0,0,0,0.80683,0.57143,0.27335,0.63593,0.3552,1333783.06,0
H088114,0.15805,0.92964,0.79256,11.02,1.68,0.0,11.1,0,1,0,0.62925,0.71429,0.79449,0.58427,0.21462,217577.98,1
H088115,0.16215,0.78101,0.6707,3.09,2.9,7.74,9.56,0,0,0,0.711,0.57143,0.54418,0.80224,0.20202,756861.22,0
H088116,0.33643,0.77394,0.98036,0.0,0.73,15.92,0.0,0,0,1,0.81664,0.42857,0.2197,0.7089,0.55513,1043904.28,0
H088117,0.14427,0.91851,0.71329,0.0,0.0,7.66,19.54,0,0,0,0.86227,0.57143,0.80028,0.13438,0.40524,415438.23,0
H088118,0.11666,0.83332,0.67765,8.0,9.64,0.0,42.08,0,1,0,0.74935,0.71429,0.68828,0.79437,0.53401,1500799.52,1
H088119,0.41809,0.89275,0.8538,1.84,0.0,0.0,45.43,0,0,0,0.63023,0.57143,0.5397,0.28874,0.11884,170157.77,0
H088120,0.28699,0.57788,0.87477,5.4,2.07,0.0,19.08,0,1,0,0.82149,0.71429,0.19071,0.86441,0.26845,229615.84,1
H088121,0.3469,0.61792,0.94036,3.71,4.19,8.57,0.0,0,0,0,0.63577,0.0,0.70798,0.70157,0.09083,504445.22,0
H088122,0.25159,0.71077,0.54089,11.62,5.67,14.0,7.42,0,0,0,0.91154,0.0,0.42982,0.20004,0.19203,542639.49,0
H088123,0.26068,0.77773,0.80414,2.42,3.28,10.3,9.03,1,0,0,0.80722,0.28571,0.35986,0.405,0.38136,562336.46,0
H088124,0.42033,0.93244,0.8274,0.0,6.07,5.88,3.38,0,0,0,0.98561,0.85714,0.51761,0.8014,0.25831,653252.32,1
H088125,0.17534,0.53202,0.81515,1.42,4.2,2.25,12.44,0,0,0,0.96091,0.71429,0.62854,0.21575,0.30147,487566.41,0
H088126,0.32142,0.925,0.69509,1.3,0.0,0.0,0.0,0,0,0,0.79437,0.42857,0.77088,0.88698,0.55744,100649.62,1
H088127,0.4224,0.99416,0.49133,6.05,0.74,0.0,40.97,0,0,0,0.71603,0.28571,0.45913,0.75262,0.0,1466592.94,1
